# Time (MET) Delta_Time Flux(10 ^-07 ph cm-2 s-1) Delta_Flux(10^-07 ph cm^-2 s^-1) Index Delta_Index TS Npred
366565417.00000000 2592000.00000000 0.60989034 0.14717324 1.49685250 1.44993547 118.73402258 1.17700341e-05
369157417.00000000 2592000.00000000 0.66680606 0.17872290 1.38258061 1.44993547 118.73402258 1.11931895e-05
371749417.00000000 2592000.00000000 0.44909815 0.18104694 1.43380670 1.44993547 118.73402258 8.92808418e-06
374341417.00000000 2592000.00000000 0.63578038 0.19449571 1.70447245 1.44993547 118.73402258 1.18218435e-05
376933417.00000000 2592000.00000000 0.33493714 0.08758624 1.14499056 1.44993547 118.73402258 7.90973825e-06
379525417.00000000 2592000.00000000 0.18639041 0.05738473 0.77062856 1.44993547 118.73402258 5.82515715e-06
382117417.00000000 2592000.00000000 0.72961257 0.18564849 1.75858405 1.44993547 118.73402258 1.18436619e-05
384709417.00000000 2592000.00000000 0.47375134 0.11347261 1.58465648 1.44993547 118.73402258 9.08141542e-06
387301417.00000000 2592000.00000000 0.28229179 0.10219497 1.24305016 1.44993547 118.73402258 6.99645351e-06
389893417.00000000 2592000.00000000 0.32951563 0.12615211 1.42745798 1.44993547 118.73402258 7.13692793e-06
392485417.00000000 2592000.00000000 0.26980609 0.11393075 1.41565945 1.44993547 118.73402258 6.24755826e-06
395077417.00000000 2592000.00000000 0.19625091 0.04975734 0.70072955 1.44993547 118.73402258 4.91083817e-06
397669417.00000000 2592000.00000000 0.20832344 0.06851818 0.98543824 1.44993547 118.73402258 5.66863315e-06
400261417.00000000 2592000.00000000 0.15854743 0.05078060 0.79136505 1.44993547 118.73402258 4.17920719e-06
402853417.00000000 2592000.00000000 0.18699689 0.05928152 0.93143705 1.44993547 118.73402258 5.17675740e-06
405445417.00000000 2592000.00000000 0.57851611 0.16712040 1.69385192 1.44993547 118.73402258 1.07669790e-05
408037417.00000000 2592000.00000000 0.46239961 0.13182436 1.60588766 1.44993547 118.73402258 1.31977898e-05
410629417.00000000 2592000.00000000 0.35412521 0.07937885 1.46455807 1.44993547 118.73402258 1.43952025e-05
413221417.00000000 2592000.00000000 0.37951602 0.09100311 1.34634207 1.44993547 118.73402258 1.43651494e-05
415813417.00000000 2592000.00000000 0.41363264 0.09586438 1.48434654 1.44993547 118.73402258 1.76567967e-05
418405417.00000000 2592000.00000000 0.43121878 0.10684308 1.35585065 1.44993547 118.73402258 1.44899951e-05
420997417.00000000 2592000.00000000 0.28083670 0.09821592 1.21194403 1.44993547 118.73402258 5.99152942e-06
423589417.00000000 2592000.00000000 0.39842759 0.16043176 1.46698038 1.44993547 118.73402258 5.64328907e-06
426181417.00000000 2592000.00000000 0.43683468 0.13898363 1.49829309 1.44993547 118.73402258 1.39484390e-05
428773417.00000000 2592000.00000000 0.43868525 0.07905934 1.54263872 1.44993547 118.73402258 1.96698896e-05
431365417.00000000 2592000.00000000 0.69742716 0.11566357 1.65603028 1.44993547 118.73402258 2.44759239e-05
433957417.00000000 2592000.00000000 0.44043236 0.08023026 1.40586200 1.44993547 118.73402258 2.19920552e-05
436549417.00000000 2592000.00000000 0.61158922 0.09088900 1.44139330 1.44993547 118.73402258 2.70105437e-05
439141417.00000000 2592000.00000000 1.03585567 0.16356679 1.52838405 1.44993547 118.73402258 2.52401236e-05
441733417.00000000 2592000.00000000 0.64293732 0.12886718 1.42492527 1.44993547 118.73402258 1.47942525e-05
444325417.00000000 2592000.00000000 0.49637150 0.12613804 1.39100729 1.44993547 118.73402258 1.17060122e-05
446917417.00000000 2592000.00000000 0.71185792 0.12614099 1.40742081 1.44993547 118.73402258 2.31382060e-05
449509417.00000000 2592000.00000000 0.44506403 0.11313269 1.30704842 1.44993547 118.73402258 1.07893845e-05
452101417.00000000 2592000.00000000 0.44984814 0.18908915 1.44919169 1.44993547 118.73402258 1.00480138e-05
454693417.00000000 2592000.00000000 0.56567213 0.16236857 1.51601906 1.44993547 118.73402258 1.13782283e-05
457285417.00000000 2592000.00000000 0.31745765 0.10081471 1.16808089 1.44993547 118.73402258 7.80322994e-06
459877417.00000000 2592000.00000000 0.74994336 0.20406881 1.68690044 1.44993547 118.73402258 1.30243324e-05
462469417.00000000 2592000.00000000 0.53674242 0.18233329 1.64430634 1.44993547 118.73402258 1.00746739e-05
465061417.00000000 2592000.00000000 0.26954677 0.10630815 1.27341481 1.44993547 118.73402258 6.33551731e-06
467653417.00000000 2592000.00000000 0.73073223 0.17985977 1.69866179 1.44993547 118.73402258 1.22326249e-05
470245417.00000000 2592000.00000000 0.16922407 0.04244092 0.46871766 1.44993547 118.73402258 5.18065627e-06
472837417.00000000 2592000.00000000 0.23863300 0.08211736 1.18955319 1.44993547 118.73402258 5.66901605e-06
475429417.00000000 2592000.00000000 0.13227244 0.04015300 0.70132998 1.44993547 118.73402258 4.43106247e-06
478021417.00000000 2592000.00000000 0.32568363 0.09885618 1.46254651 1.44993547 118.73402258 7.37313272e-06
480613417.00000000 2592000.00000000 0.27557123 0.10689008 1.38450744 1.44993547 118.73402258 6.63672695e-06
483205417.00000000 2592000.00000000 0.93743921 0.22293519 1.73156640 1.44993547 118.73402258 1.61038243e-05
485797417.00000000 2592000.00000000 0.63137531 0.13045556 1.50528280 1.44993547 118.73402258 1.49754808e-05
488389417.00000000 2592000.00000000 0.48525168 0.12965329 1.42488974 1.44993547 118.73402258 1.15549702e-05
490981417.00000000 2592000.00000000 0.41734017 0.16628036 1.38388459 1.44993547 118.73402258 6.75416042e-06
493573417.00000000 2592000.00000000 0.43574618 0.13585221 1.37016144 1.44993547 118.73402258 9.98102184e-06
496165417.00000000 2592000.00000000 0.78460020 0.20101395 1.86490207 1.44993547 118.73402258 1.41274020e-05
498757417.00000000 2592000.00000000 0.74975122 0.14999264 1.70710247 1.44993547 118.73402258 2.20524994e-05
501349417.00000000 2592000.00000000 1.22664490 0.22393885 1.61998265 1.44993547 118.73402258 2.05332733e-05
503941417.00000000 2592000.00000000 0.60592552 0.16333854 1.45063627 1.44993547 118.73402258 1.15118516e-05
506533417.00000000 2592000.00000000 0.51615231 0.13133482 1.36559613 1.44993547 118.73402258 1.18143097e-05
509125417.00000000 2592000.00000000 0.48593607 0.11377694 1.30997458 1.44993547 118.73402258 1.02114000e-05
511717417.00000000 2592000.00000000 0.45266796 0.15876243 1.46169971 1.44993547 118.73402258 1.13664189e-05
514309417.00000000 2592000.00000000 0.53397075 0.15294853 1.59820074 1.44993547 118.73402258 9.68538640e-06
516901417.00000000 2592000.00000000 0.78328589 0.19802918 1.66694944 1.44993547 118.73402258 1.37132288e-05
519493417.00000000 2592000.00000000 0.66369740 0.17629797 1.53909837 1.44993547 118.73402258 1.38545844e-05
522085417.00000000 2592000.00000000 0.65654768 0.15320842 1.43335745 1.44993547 118.73402258 1.36469557e-05
524677417.00000000 2592000.00000000 0.41090419 0.15713911 1.38848772 1.44993547 118.73402258 9.85693292e-06
527269417.00000000 2592000.00000000 0.54909328 0.18299816 1.54729081 1.44993547 118.73402258 1.08310532e-05
529861417.00000000 2592000.00000000 0.57046743 0.16792016 1.59787374 1.44993547 118.73402258 1.12146137e-05
532453417.00000000 2592000.00000000 0.90304207 0.22079323 1.83305631 1.44993547 118.73402258 1.36832160e-05
535045417.00000000 2592000.00000000 0.46169731 0.16241118 1.65907138 1.44993547 118.73402258 9.38373806e-06
537637417.00000000 2592000.00000000 0.32037851 0.12163429 1.12673453 1.44993547 118.73402258 5.98130258e-06
540229417.00000000 2592000.00000000 0.40569886 0.11015701 1.31807174 1.44993547 118.73402258 9.78655520e-06
542821417.00000000 2592000.00000000 0.38901006 0.14873649 1.21587819 1.44993547 118.73402258 5.64282540e-06
545413417.00000000 2592000.00000000 0.43374637 0.11785078 1.36390032 1.44993547 118.73402258 1.07031144e-05
548005417.00000000 2592000.00000000 0.50606931 0.18478636 1.52532007 1.44993547 118.73402258 6.42384727e-06
550597417.00000000 2592000.00000000 0.27824554 0.08597950 0.98866523 1.44993547 118.73402258 6.04328629e-06
553189417.00000000 2592000.00000000 0.41454555 0.13022285 1.41242940 1.44993547 118.73402258 1.19362964e-05
555781417.00000000 2592000.00000000 0.34028583 0.09016133 1.21023531 1.44993547 118.73402258 8.53954742e-06
558373417.00000000 2592000.00000000 0.54133398 0.15300247 1.48192338 1.44993547 118.73402258 1.03334393e-05
560965417.00000000 2592000.00000000 0.86478133 0.32871214 1.69608869 1.44993547 118.73402258 7.77221229e-06
563557417.00000000 2592000.00000000 0.53010797 0.13744765 1.39674646 1.44993547 118.73402258 1.31002429e-05
566149417.00000000 2592000.00000000 1.01195423 0.18007299 1.72310260 1.44993547 118.73402258 2.36027264e-05
568741417.00000000 2592000.00000000 1.11539644 0.23409998 1.63851475 1.44993547 118.73402258 2.67704208e-05
571333417.00000000 2592000.00000000 0.74183658 0.16287179 1.45056281 1.44993547 118.73402258 1.99871692e-05
573925417.00000000 2592000.00000000 0.96047811 0.18628788 1.43934598 1.44993547 118.73402258 2.09854143e-05
576517417.00000000 2592000.00000000 0.82678160 0.18258943 1.39418191 1.44993547 118.73402258 1.62208008e-05
579109417.00000000 2592000.00000000 0.45029569 0.11234880 1.14904152 1.44993547 118.73402258 8.39659167e-06
581701417.00000000 2592000.00000000 0.43863803 0.16326213 1.40277372 1.44993547 118.73402258 8.26236127e-06
584293417.00000000 2592000.00000000 0.65638844 0.14706975 1.48953475 1.44993547 118.73402258 1.54776055e-05
586885417.00000000 2592000.00000000 0.67566167 0.14339199 1.47515528 1.44993547 118.73402258 1.50997922e-05
589477417.00000000 2592000.00000000 0.55913429 0.15288570 1.57895576 1.44993547 118.73402258 1.25284193e-05
592069417.00000000 2592000.00000000 0.14847652 0.04939267 0.62218524 1.44993547 118.73402258 3.93835553e-06
594661417.00000000 2592000.00000000 0.72028403 0.17826478 1.60989265 1.44993547 118.73402258 1.33097008e-05
597253417.00000000 2592000.00000000 0.66633379 0.16927278 1.61068021 1.44993547 118.73402258 1.46510168e-05
599845417.00000000 2592000.00000000 0.43571857 0.12796344 1.37597522 1.44993547 118.73402258 1.04708085e-05
602437417.00000000 2592000.00000000 0.64239838 0.13025004 1.55585895 1.44993547 118.73402258 1.72019467e-05
605029417.00000000 2592000.00000000 0.86171962 0.18999888 1.71283768 1.44993547 118.73402258 1.52869926e-05
607621417.00000000 2592000.00000000 0.35408660 0.19258307 1.46499940 1.44993547 118.73402258 6.94375989e-06
610213417.00000000 2592000.00000000 0.79227820 0.16865973 1.57685230 1.44993547 118.73402258 1.41396996e-05
612805417.00000000 2592000.00000000 1.01105013 0.24262226 1.62679251 1.44993547 118.73402258 1.41532574e-05
615397417.00000000 2592000.00000000 0.74555926 0.12979996 1.46281117 1.44993547 118.73402258 1.90327614e-05
617989417.00000000 2592000.00000000 0.52410491 0.13126191 1.37423085 1.44993547 118.73402258 1.12031307e-05
620581417.00000000 2592000.00000000 0.79569716 0.19367587 1.73458479 1.44993547 118.73402258 1.59710212e-05
623173417.00000000 2592000.00000000 0.70526008 0.16629529 1.45965035 1.44993547 118.73402258 1.51889657e-05
625765417.00000000 2592000.00000000 nan nan nan nan 118.73402258 nan
628357417.00000000 2592000.00000000 1.08750171 0.19195575 1.71156989 1.44993547 118.73402258 2.09296510e-05
630949417.00000000 2592000.00000000 1.06829772 0.16940475 1.75942843 1.44993547 118.73402258 2.27857124e-05
633541417.00000000 2592000.00000000 1.22177165 0.15344073 1.58280474 1.44993547 118.73402258 3.04042002e-05
636133417.00000000 2592000.00000000 0.67446322 0.15968136 1.47299948 1.44993547 118.73402258 1.46604419e-05
638725417.00000000 2592000.00000000 1.43052757 0.24812267 1.72562757 1.44993547 118.73402258 2.32214638e-05
641317417.00000000 2592000.00000000 1.49806192 0.22718286 1.74914264 1.44993547 118.73402258 2.35883663e-05
643909417.00000000 2592000.00000000 0.58793246 0.15502386 1.28427987 1.44993547 118.73402258 1.10542175e-05
646501417.00000000 2592000.00000000 0.93457511 0.17454447 1.68724261 1.44993547 118.73402258 1.90048401e-05
649093417.00000000 2592000.00000000 0.53574100 0.11053046 1.25039371 1.44993547 118.73402258 1.37469779e-05
651685417.00000000 2592000.00000000 0.80063553 0.16259337 1.55313065 1.44993547 118.73402258 1.68948156e-05
654277417.00000000 2592000.00000000 0.69637774 0.15116755 1.42118222 1.44993547 118.73402258 1.64319442e-05
656869417.00000000 2592000.00000000 0.93150364 0.19866706 1.56650601 1.44993547 118.73402258 1.69770973e-05
659461417.00000000 2592000.00000000 0.76383681 0.14972561 1.48812093 1.44993547 118.73402258 1.55417154e-05
662053417.00000000 2592000.00000000 0.67846424 0.13954721 1.52702443 1.44993547 118.73402258 1.85109793e-05
664645417.00000000 2592000.00000000 0.36754095 0.14601403 1.59761298 1.44993547 118.73402258 8.18730071e-06
667237417.00000000 2592000.00000000 0.48022109 0.12237524 1.50707315 1.44993547 118.73402258 1.16248644e-05
669829417.00000000 2592000.00000000 0.38064530 0.14373918 1.40542968 1.44993547 118.73402258 8.27335396e-06
672421417.00000000 2592000.00000000 0.33416381 0.10169548 1.06282586 1.44993547 118.73402258 6.64304786e-06
675013417.00000000 2592000.00000000 0.42471775 0.13445290 1.31389495 1.44993547 118.73402258 8.52974088e-06
677605417.00000000 2592000.00000000 0.35616765 0.12920755 1.38279762 1.44993547 118.73402258 7.45085514e-06
680197417.00000000 2592000.00000000 0.51261308 0.12241433 1.48370625 1.44993547 118.73402258 1.42386785e-05
682789417.00000000 2592000.00000000 0.70453497 0.17248494 1.59949457 1.44993547 118.73402258 1.44024364e-05
685381417.00000000 2592000.00000000 0.60400707 0.14890925 1.65665676 1.44993547 118.73402258 1.23605989e-05
687973417.00000000 2592000.00000000 0.64964288 0.16877014 1.56515188 1.44993547 118.73402258 1.21912050e-05
690565417.00000000 2592000.00000000 0.30480716 0.10757182 1.05333812 1.44993547 118.73402258 7.76239414e-06
693157417.00000000 2592000.00000000 0.51962774 0.09852592 1.31985831 1.44993547 118.73402258 1.53951052e-05
695749417.00000000 2592000.00000000 1.56920654 0.28578551 1.78705759 1.44993547 118.73402258 2.76525362e-05
698341417.00000000 2592000.00000000 0.84615483 0.12768239 1.41110405 1.44993547 118.73402258 2.33376106e-05
700933417.00000000 2592000.00000000 0.86914184 0.19610289 1.50575897 1.44993547 118.73402258 1.79178748e-05
703525417.00000000 2592000.00000000 1.29063895 0.25813451 1.59332077 1.44993547 118.73402258 2.03186634e-05
706117417.00000000 2592000.00000000 0.73515500 0.15355245 1.46083464 1.44993547 118.73402258 1.54588656e-05
708709417.00000000 2592000.00000000 0.75306790 0.22856905 1.62668084 1.44993547 118.73402258 1.22139911e-05
711301417.00000000 632010.35598397 1.09196897 0.41854365 1.57430237 1.44993547 118.73402258 4.28999851e-06
